id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43532059,"Captain's Cabin @ De Coaster, Maritiem District",436284753,Wikkelboat,Rotterdam Centrum,Stadsdriehoek,51.91853,4.48788,Private room,219,1,95,2024-06-11,1.92,11,156,20,0599 3828 DC90 C9F5 D984
43533886,Privé-appartement in Rotterdam West,11203989,Marlon,Delfshaven,Nieuwe Westen,51.91571,4.45323,Entire home/apt,,2,13,2024-05-06,0.27,1,0,4,0599 3833 46E1 AB7A 59B0
43535387,The Coaster: Unique ship with huge terraces,436284753,Wikkelboat,Rotterdam Centrum,Stadsdriehoek,51.91829,4.488,Entire home/apt,674,1,28,2024-06-23,0.58,11,142,7,0599 3828 DC90 C9F5 D984
43541339,Luxury Loft City Living,323938482,Dila,Rotterdam Centrum,Cool,51.91472,4.47667,Entire home/apt,154,5,4,2024-06-03,0.13,3,62,2,0599 D37C 8EA1 5583 95A5
43617815,Rooms on Water Group accommodation 8 persons,34928695,Moniek,Rotterdam Centrum,Stadsdriehoek,51.917213439941406,4.483367919921875,Entire home/apt,820,2,1,2021-05-02,0.03,2,93,0,Exempt
43638250,The COOLest apartment in Rotterdam city centre,26152189,Liad,Rotterdam Centrum,Cool,51.91619,4.47951,Entire home/apt,,2,123,2023-06-28,2.51,1,0,1,0599 4287 3C58 73EE 0471
43684342,A fancy & cozy apartment in Blijdorp,36784268,Yunjoo,Noord,Blijdorp,51.93062,4.45807,Private room,70,2,20,2024-06-02,0.41,1,61,8,0599 A581 9D7E 0E10 695B
43882530,"‘Het Dijkhuis’, comfortable room in suburban home.",105771911,Marjolijn,IJsselmonde,Groot IJsselmonde,51.88457,4.54223,Private room,86,1,85,2024-06-01,1.84,1,326,40,05993062BB9EF403B77A
44178675,Pension schip MLV Castor,228183003,Mario,Feijenoord,Kop van Zuid,51.90483,4.48606,Private room,57,1,50,2024-05-30,3.39,4,39,47,Exempt
44192720,Island Cabin Rotterdam,4443924,Bas,Hillegersberg-Schiebroek,Hillegersberg Noord,51.95037,4.48032,Entire home/apt,163,5,0,,,1,316,0,Exempt
44309254,Roof terrace | Spacious & Modern | Rotterdam style,302893992,Michiel,Noord,Liskwartier,51.9343235467407,4.471940929254002,Entire home/apt,241,2,30,2024-04-07,0.63,11,12,14,0599 8e33 ab03 3597 8b1d
44491177,Rotterdam Urban Villa,36611878,Maarten,Delfshaven,Nieuwe Westen,51.92058,4.45202,Entire home/apt,,3,9,2024-05-12,0.19,2,1,5,0599 C554 D7BF 01A8 395B
45130010,Enjoy Rotterdam,186376672,Kamil,Charlois,Oud Charlois,51.89024,4.47082,Private room,55,1,106,2024-06-15,2.29,2,73,25,0599 2AFC C2BD 01EB 2412
45311573,Houseboat at a unique location in Rotterdam!,14847029,Amber En Robert,Noord,Blijdorp,51.93544,4.45728,Entire home/apt,194,2,72,2024-06-17,1.60,2,39,22,0599 4A66 4720 C40A ECFF
45342274,Queen Room,365217950,Bianca,Noord,Agniesebuurt,51.92925,4.47334,Private room,203,1,35,2024-05-03,0.88,13,362,13,Exempt
45342531,Corner King Room,365217950,Bianca,Noord,Agniesebuurt,51.9297,4.47497,Private room,178,1,4,2023-04-01,0.11,13,358,0,Exempt
45345145,Rotterdams Stadshuis met zonnige tuin,46736017,Robbert,Hillegersberg-Schiebroek,Schiebroek,51.96344,4.46847,Entire home/apt,310,7,3,2022-12-16,0.08,2,346,0,0599 E304 8BEB 9697 9FE4
45357804,"Architect's Hideout. Bright, Comfy, Central Luxury",234684765,Fien,Delfshaven,Middelland,51.91666,4.45595,Entire home/apt,162,2,263,2024-06-09,5.72,2,24,61,0599 BCD2 F0E7 336D 5EF1
45359058,"Architect’s Apartment. Central, Spacious, Luxury.",234684765,Fien,Delfshaven,Middelland,51.91691,4.45737,Entire home/apt,147,2,226,2024-06-07,5.03,2,30,62,0599 BCD2 F0E7 336D 5EF1
45481648,Cosy hostel in city center Rotterdam,10090607,ROOM (Hostel),Rotterdam Centrum,Nieuwe Werk,51.90856,4.47808,Shared room,42,1,59,2024-05-24,1.48,3,328,16,Exempt
45514219,Design-savvy home with garden in Central Rotterdam,11067740,Titia,Noord,Oude Noorden,51.93816,4.48227,Entire home/apt,185,2,1,2024-05-05,0.58,1,106,1,0599 046B 9F5B 8BD3 E5C6
45552823,Heerlijk slapen in Historische Scheepvaartkwartier,91765754,Erica,Rotterdam Centrum,Nieuwe Werk,51.90801,4.48081,Private room,,2,0,,,2,0,0,0599FE8281EA240DA506
45555469,Volledig Schip te huur Historische Veerhaven,91765754,Erica,Rotterdam Centrum,Nieuwe Werk,51.908,4.48046,Entire home/apt,490,2,23,2024-05-12,0.72,2,62,7,0599 FE82 81EA 240D A506
45629856,Boutique hostel at great location,10090607,ROOM (Hostel),Rotterdam Centrum,Nieuwe Werk,51.90828,4.47971,Shared room,42,1,54,2024-05-23,1.37,3,318,11,Exempt
45723249,"Boat-apartment Fokkelina, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90706,4.50503,Entire home/apt,395,1,41,2024-06-09,1.23,9,314,21,Exempt
45838500,"Boat-apartment Stormvoge,l Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90625,4.50509,Entire home/apt,269,1,0,,,9,0,0,Exempt
45838633,"Boat-hotel  Anna 4 pers, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90821,4.50058,Entire home/apt,150,1,1,2021-10-29,0.03,9,0,0,Exempt
46152028,Beautiful Studio on unique location,26008830,Dafir,Delfshaven,Middelland,51.92272,4.46001,Entire home/apt,,2,59,2023-12-28,1.34,1,0,1,0599 9430 3980 D5FC 2344
46427571,Sfeervol huis op een top locatie in Rotterdam,260148673,Drazenka,Hillegersberg-Schiebroek,Hillegersberg Zuid,51.94653,4.48158,Entire home/apt,280,2,8,2023-07-16,0.34,1,4,1,0599 1E0E F644 E9E7 23ED
46541606,Urban City Center Loft,29340357,Kick&Neda,Rotterdam Centrum,Cool,51.91644,4.47626,Entire home/apt,,7,1,2021-07-17,0.03,17,0,0,0599 2B24 1FFE ED82 23B8
46543224,Country in the City,29340357,Kick&Neda,Rotterdam Centrum,Cool,51.9153,4.47734,Entire home/apt,217,5,9,2023-08-25,0.23,17,47,4,0599 4FF1 1CCC B1CD A466
46708693,Ground floor apartement very close to the center.,208435553,Rawand,Charlois,Tarwewijk,51.89056,4.49357,Entire home/apt,,5,7,2022-08-23,0.21,1,0,0,0599 9C1A F5CF BBD4 7253
47022150,Banier Apartment,29340357,Kick&Neda,Noord,Agniesebuurt,51.9299,4.47246,Entire home/apt,180,5,0,,,17,32,0,0599 7E6D FDE9 02EF 0E83
47400226,"Loft D&A, Ruime design loft in bruisend Rotterdam.",12794324,Anique,Delfshaven,Nieuwe Westen,51.91177,4.45554,Entire home/apt,120,3,32,2023-09-30,0.80,1,14,9,05994882ACA8BB1BE619
47436505,6pp appartement speciaal voor werkmensen,74009812,Wilma,Hoogvliet,Hoogvliet Noord,51.87065,4.3538,Entire home/apt,,7,5,2024-01-01,0.12,2,0,1,
47961321,Cozy room Rotterdam center,386597913,Judy,Rotterdam Centrum,Stadsdriehoek,51.91609,4.48073,Private room,41,20,40,2024-04-25,1.09,2,29,8,0599EEFACF24D4C18A9E
48009935,cosy guestroom with a canal view,5587475,Jochem,Noord,Agniesebuurt,51.92928,4.47991,Private room,65,3,53,2024-06-17,1.44,1,67,20,0599 5F15 95D1 A706 3563
48113604,Design apartment in the heart of Rotterdam,9178947,Marieke,Delfshaven,Middelland,51.91347,4.46299,Entire home/apt,130,3,150,2024-06-18,3.73,2,122,35,0599 75A9 ABD9 FF7C 7865
48114904,Spacious and bright apartment in heart of the city,9178947,Marieke,Delfshaven,Middelland,51.91326,4.46312,Entire home/apt,150,5,168,2024-06-02,4.18,2,110,34,0599 75A9 ABD9 FF7C 7865
48439261,Roof terrace with skyline view + parking garage,135070779,Steffan,Kralingen-Crooswijk,Nieuw Crooswijk,51.93727,4.49739,Entire home/apt,,7,5,2022-05-06,0.13,1,6,0,0599 5009 D6FF FB7B ED30
48578503,Riante woning met tuin,45101342,Lori,Charlois,Tarwewijk,51.8938137000707,4.487860542568584,Entire home/apt,200,6,0,,,1,14,0,0599 332C 2463 78FB B732
48617755,Spacious luxury apartment next to Central Station,35307100,Coco,Rotterdam Centrum,Cs Kwartier,51.92268,4.47055,Entire home/apt,242,2,106,2024-06-12,2.82,5,163,53,0599 2F1E FD2F B467 5203
48626995,Spacious Family House with Garden in City Centre.,27959278,Juul,Noord,Blijdorp,51.93022,4.46268,Entire home/apt,271,2,24,2024-04-21,0.63,1,99,5,0599 1EDA C5D9 0C11 2B99
48911588,Big one bedroom apartment + backyard,51980496,Tim,Noord,Blijdorp,51.92654,4.45842,Entire home/apt,,4,0,,,1,0,0,0599 3E9D EE26 B993 AC1E
49106401,Romantic living in tidal rivier,22675595,Thomas,Feijenoord,Feijenoord,51.91129,4.50758,Entire home/apt,196,5,11,2023-05-20,0.34,1,42,0,05996F65B64143A9BDC6
49156294,"Cozy room near  Rotterdam ""AHOY "" and  ""Zuidplein""",386597913,Judy,Charlois,Carnisse,51.88913,4.48454,Private room,40,10,50,2024-03-01,1.33,2,23,10,0599876aaeb566e32224
49432564,Trendy Studio Rotterdam Center,169861834,Daniel,Rotterdam Centrum,Nieuwe Werk,51.90997,4.47602,Entire home/apt,252,2,40,2024-03-25,1.05,2,318,6,0599 DC5D 9B85 4F7E 73BB
49433616,Serene modern apartment,103579542,Arno,Kralingen-Crooswijk,De Esch,51.907066422382655,4.522440768778324,Entire home/apt,129,32,4,2023-06-24,0.20,1,141,0,0599 19CA E30D 94EE F695
49541034,Historic and bright apartment (125m2),35787370,Sara,Delfshaven,Nieuwe Westen,51.92043,4.45021,Entire home/apt,160,4,11,2024-05-12,0.29,1,124,3,0599 4969 3BD0 91B2 96EA
49545685,Moderne en stijlvolle kamer met een privé badkamer,30606295,Bouke,Charlois,Oud Charlois,51.88758,4.47031,Private room,,1,12,2021-11-07,0.32,1,0,0,05996441501FDD800348
49556602,Sweet Banier Apartment,29340357,Kick&Neda,Noord,Agniesebuurt,51.93156,4.47397,Entire home/apt,122,5,3,2024-06-04,2.14,17,59,3,0599 F72C 4AD4 373A BA48
49593599,River ArtHouse - unique apartment with the view,14313773,Katarzyna,Delfshaven,Tussendijken,51.91328,4.44594,Entire home/apt,,1,23,2023-05-20,0.62,1,0,0,0599 279A 8B41 8B3C 020B
49632557,Bohemian apartment with garden in Rotterdam,15209726,Sabine,Feijenoord,Noordereiland,51.91161,4.4903,Entire home/apt,150,2,37,2024-06-13,0.98,1,154,11,0599 65FB AF58 BAC2 541F
49680425,Roof Terrace Apartment Close to  Bergsche Plassen,58140249,Laura,Hillegersberg-Schiebroek,Hillegersberg Zuid,51.94373,4.48093,Entire home/apt,,2,16,2023-09-03,0.42,1,0,3,0599 2111 4792 01B8 D515
49771149,Privekamer in rustige en vriendelijke omgeving.,48457614,Peter,Prins Alexander,Ommoord,51.95686,4.55446,Private room,,1,56,2022-12-21,1.61,1,0,0,0599 14C0 DB40 E238 619B
49795816,Midtown Rotterdam Duo Deluxe,128826790,Natasja & Mylan,Rotterdam Centrum,Stadsdriehoek,51.92578,4.47725,Entire home/apt,129,2,109,2024-06-23,3.03,4,200,51,Exempt
49795820,Midtown Duo Private Rotterdam,128826790,Natasja & Mylan,Rotterdam Centrum,Cs Kwartier,51.92454,4.4761,Entire home/apt,122,2,98,2024-06-16,2.62,4,197,55,Exempt
49795828,Midtown Family & Friends Room,128826790,Natasja & Mylan,Rotterdam Centrum,Cs Kwartier,51.92599,4.47642,Entire home/apt,159,2,74,2024-06-16,2.07,4,190,50,Exempt
49795831,Midtown Erasmus Royal Room,128826790,Natasja & Mylan,Rotterdam Centrum,Cs Kwartier,51.92563,4.4756,Entire home/apt,153,2,104,2024-06-20,2.76,4,211,59,Exempt
49845732,Kom tot rust op de fantastische Nieuwe Binnenweg,401995037,Dyaj,Delfshaven,Middelland,51.913418,4.460607,Entire home/apt,,2,12,2022-02-13,0.33,1,0,0,0599 ECB3 AD98 23CC FCC9
49942363,Cozy Apartment next to Waterfront on Noordereiland,8807195,Michael,Feijenoord,Noordereiland,51.91493,4.50193,Entire home/apt,128,2,76,2024-06-20,2.04,1,5,5,0599 21CD EA4C C7EE 6E9A
49976410,Bel-Etage in the city Center,26899206,Kees,Rotterdam Centrum,Oude Westen,51.91374,4.46602,Entire home/apt,89,2,124,2024-06-23,3.56,2,285,47,0599 9599 9618 E789 DA19
50077576,Beautiful - City centre - Park,234471769,Maarten,Delfshaven,Middelland,51.91702598508527,4.457728829413644,Entire home/apt,125,2,6,2024-06-01,0.23,1,49,2,0599 7ECE 0D66 705D 35DF
50115778,View point Erasmus bridge Rotterdam,145330787,Michelle,Feijenoord,Noordereiland,51.91041,4.49057,Entire home/apt,,2,9,2022-09-30,0.38,1,0,0,0599 BDDF 0898 82A9 AE21
50134503,Cosy 160 m2 family townhouse close to Ahoy,130107935,Harriet,Charlois,Carnisse,51.88954,4.48096,Entire home/apt,,2,5,2023-05-14,0.14,2,0,0,0599 7B1C FE0C E71F 229F
50195938,J20House - 2 person downtown Rotterdam canal apt.,405133053,Jules,Rotterdam Centrum,Stadsdriehoek,51.92314,4.48245,Entire home/apt,110,2,39,2024-05-25,1.09,1,15,11,0599 668F B217 B5CB 8A0E
50219873,Cosy & quiet apartment in the heart of Rotterdam,14682240,Loredana,Rotterdam Centrum,Cool,51.92049,4.47613,Entire home/apt,293,2,25,2024-05-23,0.76,1,101,6,0599 823C 85D2 7EF1 8C6C
50243114,Skyline view apartment in Blijdorp,15340056,Ruud,Noord,Blijdorp,51.93237,4.46221,Entire home/apt,116,1,46,2024-04-01,1.26,2,92,14,0599 4E11 8E7E 8C6E C215
50279381,"Gezellig appartement Rotterdam Noord, Blijdorp",52848497,Koen,Noord,Blijdorp,51.9318289,4.4591698,Entire home/apt,106,3,3,2024-04-26,1.23,1,51,3,0599 6048 63A7 6F02 9B25
50285307,Garden side studio,19894111,Arjen & Nathalie,Feijenoord,Hillesluis,51.89601,4.509,Entire home/apt,75,2,130,2024-06-09,3.56,4,37,49,0599EA6CB84047FA222B
50361669,Luxury Apartment for cat people,3777146,Gaspard,Delfshaven,Middelland,51.91742,4.45691,Entire home/apt,,7,5,2024-01-29,0.14,1,9,1,0599 76E3 CA3E EC8B 78F6
50449555,rustige fijne woning met open haard  zonnige tuin,352667119,Annemarie,IJsselmonde,Groot IJsselmonde,51.89199,4.53733,Entire home/apt,200,3,29,2024-06-02,0.80,2,71,14,0599E4ED1D2E17834E7D
50495155,Beautiful apartment Rotterdam,143541180,Jasmijn,Noord,Blijdorp,51.93075,4.4629,Entire home/apt,,10,8,2024-01-08,0.23,1,0,3,0599 41CC 29C2 2AAE 9F17
50497434,Lovely 2 bedroom appartement in Rotterdam city center,204684680,Jori,Rotterdam Centrum,Stadsdriehoek,51.92163,4.49223,Entire home/apt,155,7,3,2024-06-09,0.11,1,76,1,0599 96F9 A093 E7D3 7F63
50512889,TJ - Beautiful Styled Apartment w/ Garden,84598160,Thico,Noord,Oude Noorden,51.9322,4.48133,Entire home/apt,110,30,12,2024-01-26,0.34,4,139,1,0599 1EAA 2E7B FFB5 6C5D
50532136,quiet 1930's apartment with lovely garden,228103236,G.,Noord,Bergpolder,51.93495,4.46529,Entire home/apt,80,1,38,2024-06-21,1.06,1,262,26,0599 5EC3 F9AC 8A72 3D33
50553179,Heerlijke dubbele kamer op uitstekende locatie,220877398,Renè,Kralingen-Crooswijk,Kralingen Oost,51.92132,4.51471,Private room,72,2,59,2024-05-20,2.33,1,211,31,0599 48FF D948 3C3F 1E39
50572234,Nieuw: Wikkelboat 2 @ Floating Rotterdam Rijnhaven,436284753,Wikkelboat,Feijenoord,Kop van Zuid,51.90455,4.48523,Entire home/apt,319,1,117,2024-05-02,3.27,11,144,27,Exempt
50573678,Nieuw: Wikkelboat 1 @ Floating Rotterdam Rijnhaven,436284753,Wikkelboat,Feijenoord,Katendrecht,51.90273,4.48637,Entire home/apt,264,1,66,2024-05-23,1.83,11,157,15,Exempt
50573939,Nieuw: Wikkelboat 4 @ Floating Rotterdam Rijnhaven,436284753,Wikkelboat,Feijenoord,Kop van Zuid,51.90391,4.48651,Entire home/apt,336,1,49,2024-06-02,1.37,11,152,16,Exempt
50574474,Nieuw: Wikkelboat 5 @ Floating Rotterdam Rijnhaven,436284753,Wikkelboat,Feijenoord,Kop van Zuid,51.90616,4.48841,Entire home/apt,444,1,59,2024-06-23,1.66,11,138,10,Exempt
50610397,Cosy house on the river!,6882801,Hedi,Hillegersberg-Schiebroek,Terbregge,51.95432,4.519,Entire home/apt,350,3,15,2024-01-01,0.43,1,167,3,0599 FB3B C6D4 6798 8497
50851478,Stay rental close to Kralingse plas,314697316,Anne Lieke,Prins Alexander,Prinsenland,51.93314,4.54516,Entire home/apt,110,7,10,2023-08-27,0.28,2,34,1,0599 DA82 841E E5D9 F7DA
50886836,Pitorestic place with beautiful garden.,6549084,Laurens,Noord,Blijdorp,51.93032,4.46005,Entire home/apt,200,5,7,2024-05-30,0.20,1,311,2,0599 CA87 E1B0 FBA1 389D
51099065,Mr. & Mrs. Honeywell's Loft,32107258,Geert-Jan,Delfshaven,Middelland,51.92188,4.46263,Entire home/apt,,1,9,2022-12-25,0.26,1,0,0,ABCD 1234 AB12 89EF A0F9
51263921,FDhotels Rotterdam,415086421,Antonio,Rotterdam Centrum,Cool,51.91397,4.47643,Private room,101,1,51,2024-03-21,1.44,3,6,18,Exempt
51285339,"Private modern studio, quiet street in city centre",7124240,Joshua And Laura,Rotterdam Centrum,Oude Westen,51.91629,4.46773,Entire home/apt,99,5,32,2024-06-03,0.92,1,29,16,0599 C566 F41D FBDB 6628
51521537,Spacious and modern apartment in the city centre,40146037,Rosana,Rotterdam Centrum,Stadsdriehoek,51.92478,4.48382,Entire home/apt,164,2,24,2024-06-16,0.69,1,95,9,0599 4625 14D9 C826 7117
51601614,TJ - Elegant Expat Apartment w/ a Terrace,84598160,Thico,Noord,Oude Noorden,51.93367,4.48022,Entire home/apt,90,14,9,2024-01-20,0.29,4,195,1,0599 04A8 F068 AF54 5DE4
51668881,TJ - Comfortable Expat City Apartment,84598160,Thico,Noord,Oude Noorden,51.93418,4.48094,Entire home/apt,90,28,3,2024-02-07,0.16,4,313,1,0599 9071 F028 2918 C3F0
51758467,SNW Residence Economy Plus,80550302,Song,Kralingen-Crooswijk,De Esch,51.90824,4.52276,Private room,47,2,10,2023-09-02,0.29,5,51,4,0599 9615 F3F1 32C3 8FBE
51777116,Rotterdam City center Double room,415086421,Antonio,Rotterdam Centrum,Dijkzigt,51.91206,4.46976,Private room,101,1,22,2024-03-29,1.12,3,6,11,Exempt
51815814,"City center street view 
Double room Boxspring",415086421,Antonio,Rotterdam Centrum,Dijkzigt,51.91125,4.47079,Private room,,1,15,2024-03-19,0.79,3,0,8,Exempt
51821833,Sfeervolle tussenwoning met stadstuin,136781250,Hans,Delfshaven,Nieuwe Westen,51.92258,4.44674,Entire home/apt,150,2,4,2024-01-29,0.19,1,8,1,0599f73007dcd9eca14e
52135698,Relaxing view of the park close to Kralingse plas!,314697316,Anne Lieke,Prins Alexander,Prinsenland,51.93158,4.54709,Entire home/apt,110,5,7,2022-05-29,0.24,2,304,0,0599 DA82 841E E5D9 F7DA
52157525,Cosy studio close to city centre,530668588,Wouter,Noord,Provenierswijk,51.92777,4.47368,Entire home/apt,78,2,77,2024-06-23,3.82,1,163,50,0599 AB81 012E 8CEF BDB8
52236167,Luxe vier kamer appartement met uitzicht op groen,73328862,Linda,Hillegersberg-Schiebroek,Molenlaankwartier,51.96105,4.50948,Entire home/apt,,4,12,2024-05-13,0.38,1,0,3,0599 4061 8969 9270 F394
52250051,Gezinsvriendelijk appartement met tuin,42751848,Talitha,Delfshaven,Tussendijken,51.91196341015726,4.445885765924619,Entire home/apt,,2,5,2023-10-06,0.43,1,0,5,0599 2197 9CE3 76D7 EC12
52379702,"Sfeervol guesthouse, privé tuin en free parking",36519040,Kristel,Noord,Oude Noorden,51.9402,4.48303,Entire home/apt,100,2,132,2024-05-15,3.97,2,105,24,0599 039A B887 B7B0 D733
52450655,Luxurious Loft  in Rotterdam Centre,39117262,William,Rotterdam Centrum,Stadsdriehoek,51.92355,4.4862,Entire home/apt,,2,40,2022-05-29,1.21,1,0,0,0599 4540 1673 D004 5715
52453200,Luxurious Japandi  Room,149149359,Dimitrios,Prins Alexander,Zevenkamp,51.96288,4.56776,Entire home/apt,90,1,56,2024-06-17,1.68,1,340,13,0599 2972 4E68 31A4 A0D0
52480661,Contemporary Condo at Central Station Rotterdam,148879090,Doan & Co,Noord,Provenierswijk,51.92649,4.467,Entire home/apt,206,3,14,2022-07-28,0.44,1,154,0,0599 93FA 7588 E7A9 A935
52590893,Private Room Nearby Ahoy and Downtown located,18903641,Shu,Feijenoord,Vreewijk,51.88915,4.50162,Private room,,3,1,2023-03-20,0.06,4,0,0,ABCD 1234 AB12 89EF A0F9
52630944,"Gewilde 4-laags woning Kop van Zuid, nabij centrum",411196156,Juriën,Feijenoord,Kop van Zuid - Entrepot,51.90614,4.5032,Entire home/apt,302,2,45,2024-05-12,1.59,1,115,14,0599 C99A 694D 58EB 7321
52803470,Apartment in Rotterdam City Centre with balcony,25087467,Rodrigo,Noord,Blijdorp,51.92748,4.46164,Entire home/apt,155,2,8,2024-06-13,0.80,1,17,8,0599 B7B1 CCAD 1DE3 9461
52807307,Nieuw: Wikkelboat 3 @ Floating Rotterdam Rijnhaven,436284753,Wikkelboat,Feijenoord,Kop van Zuid,51.90548,4.4884,Entire home/apt,336,1,128,2024-06-18,4.00,11,151,45,Exempt
52901589,A quiet room with office space,77154783,Karen,Prins Alexander,Ommoord,51.95749,4.53068,Private room,63,7,10,2023-10-31,0.38,3,234,4,0599 5535 944E 6439 E879
52945570,Luxery condo stunning view in centre of Rotterdam,99481385,Lauren,Rotterdam Centrum,Stadsdriehoek,51.91243,4.48523,Entire home/apt,251,2,13,2024-06-06,0.40,1,351,10,0599 0918 AC40 3627 EECE
52948475,Lovely 1-bedroom condo in Rotterdam,16852967,David,Noord,Bergpolder,51.93267,4.46898,Entire home/apt,150,30,4,2022-09-08,0.13,1,362,0,0599 59AF FBE6 2357 0B1B
52977512,Cocondo,428908172,Peter,Hoek van Holland,Strand en Duin,51.98762,4.12102,Entire home/apt,,2,20,2024-04-09,0.64,1,1,15,
52999311,Cozy room in the heart of Rotterdam (Women only),429057911,Adelaide Lala,Kralingen-Crooswijk,Rubroek,51.92579,4.48834,Private room,66,1,33,2024-06-08,1.56,1,73,16,0599 6BA6 94EA 6821 26D1
53148917,Private bedroom 10 min walk to central station,1197439,Shiming,Rotterdam Centrum,Oude Westen,51.92085,4.46334,Private room,,2,67,2024-05-27,2.10,2,0,16,0599 E2AC 2689 05B2 BDA2
53170115,2-bedroom condo 10-min walk from Central station,1197439,Shiming,Rotterdam Centrum,Oude Westen,51.91916,4.46469,Entire home/apt,,5,29,2024-04-22,0.92,2,1,9,0599 E2AC 2689 05B2 BDA2
53217954,Luxury hotel room.. own bathroom and entrance,131630024,Sinbad,Rotterdam Centrum,Cool,51.9148,4.47862,Private room,193,1,35,2024-05-19,1.11,4,74,11,Exempt
53269260,stylish 30s apartment with canal view!,14558672,Elise,Delfshaven,Nieuwe Westen,51.91439,4.44618,Entire home/apt,119,3,13,2023-10-23,0.41,1,24,3,0599 68D0 0BCF 0711 AADD
53335392,Idyllisch Tiny House op Boerderij Driebergen,5048683,Wibbine,Overschie,Schieveen,51.95853,4.39751,Entire home/apt,108,2,100,2024-06-16,3.21,1,326,44,0599 7280 00B0 38C7 D4C3
53394306,Hotel Not Hotel R'dam: Secret Bookcase with Bath,432320567,Tijmen,Rotterdam Centrum,Cs Kwartier,51.92269,4.46634,Private room,192,1,20,2024-04-13,0.65,15,354,7,0599 6A8E 653B 6A68 B734
53418783,Enjoy Rotterdam - among plants and books,78362157,Eelkje,Charlois,Carnisse,51.89037,4.47541,Entire home/apt,100,7,2,2023-05-21,0.15,1,293,0,0599 2968 99AB 57DA 9784
53424556,Hotel Not Hotel R'dam: Cuckoo Clock Downstairs,432320567,Tijmen,Rotterdam Centrum,Cs Kwartier,51.92247,4.4665,Private room,167,1,5,2023-09-13,0.16,15,331,1,Exempt
53424660,Hotel Not Hotel R'dam: Cuckoo Clock Upstairs,432320567,Tijmen,Rotterdam Centrum,Cs Kwartier,51.92431,4.46655,Private room,167,1,3,2024-03-18,0.12,15,318,1,Exempt
